,date,market_price,avg_block_size,blocks_size,cost_per_txn,difficulty,txn_vol,hash_rate,market_cap,confirm_time,miners_revenue,n_transaction,n_transaction_exclude_popular,txn_per_block,output_vol,total_bitcoins,trade_volume,txn_fees
371,2012-01-30 00:00:00,5.6,0.016118530120481925,712.0,7.726864927728858,1307728.3606040676,82758.0,10.791249881718326,46084920.0,12.0,46508.0,6019.0,4139.0,46.0,340079.48046303,8229450.0,235596.3045,5.00811954
372,2012-02-02 00:00:00,6.2,0.01986427607361963,720.0,7.274191229331416,1307728.3606040676,139333.0,10.596227293494497,51163950.0,12.433333333333335,50592.0,6955.0,5113.0,47.0,426235.60731314,8252250.0,334985.55480000004,10.52551844
373,2012-02-05 00:00:00,5.9625,0.021651330882352944,728.0,6.131930169286579,1379647.4392142936,110844.0,9.3272398828152,49341178.125,16.483333333333334,40568.85000000001,6616.0,5084.0,58.0,347978.20791923,8275250.0,689414.3167999999,4.45615015
374,2012-02-08 00:00:00,5.8494,0.0219740303030303,734.0,5.836144070101224,1379647.4392142936,102272.0,9.052909298026515,48528962.16,15.683333333333335,38629.4376,6619.0,5078.0,51.0,302182.06523632,8296400.0,1349405.9267999998,4.40704453
375,2012-02-11 00:00:00,6.0,0.025436652173913044,743.0,5.433368310598111,1379647.4392142936,103158.0,9.464405175209542,49907100.0,12.6,41424.0,7624.0,6032.0,71.0,364050.07960958,8317850.0,403924.572,4.07907004
376,2012-02-14 00:00:00,5.6,0.03275533088235295,753.0,3.92519052523172,1379647.4392142936,381705.0,9.3272398828152,46704000.0,9.616666666666667,38113.6,9710.0,8100.0,37.0,1272718.18988792,8340000.0,1406287.0469999998,6.96051344
377,2012-02-17 00:00:00,4.76998,0.02215965492957746,764.0,4.753250272166105,1379647.4392142936,188725.0,9.738735759998224,39880133.287,13.316666666666665,33881.16794,7128.0,5566.0,45.0,1128149.13802247,8360650.0,611815.441,3.53606055
378,2012-02-20 00:00:00,4.52,0.018071684931506845,770.0,5.395482183720169,1376302.2678863804,105324.0,9.988788096961398,37898166.0,12.183333333333335,33009.56,6118.0,4510.0,39.0,398966.31506092,8384550.0,171026.72350000002,3.9273343
379,2012-02-23 00:00:00,4.92481,0.02128714285714285,778.0,5.251630914858519,1376302.2678863804,125333.0,11.493947947188456,41403862.632,12.4,41388.10324,7881.0,6051.0,44.0,810128.36467026,8407200.0,801887.5904000001,4.19034459
380,2012-02-26 00:00:00,5.00073,0.017036605263157898,786.0,6.497273877969577,1376302.2678863804,89343.0,10.399286237932417,42158154.192,11.116666666666667,38015.54946,5851.0,4227.0,57.0,330484.63724301,8430400.0,352403.8155,2.61240263
381,2012-02-29 00:00:00,4.9,0.01619839784946236,795.0,6.6790769230769245,1376302.2678863804,104815.0,12.725442370101506,41429990.0,7.283333333333332,45584.7,6825.0,5096.0,50.0,342453.11104284,8455100.0,139593.1286,3.15391449
382,2012-03-03 00:00:00,4.77995,0.02241725210084033,803.0,4.991237037361867,1496978.595025569,158572.0,8.855409941032118,40512466.225,9.858333333333333,28455.042350000003,5701.0,4378.0,42.0,422063.14316453,8475500.0,191759.0263,3.04970302
383,2012-03-06 00:00:00,5.05,0.023279182432432436,811.0,5.5698197527186055,1496978.595025569,116310.0,11.013451019098769,42904800.0,8.9,37390.2,6713.0,4916.0,38.0,360222.3106289,8496000.0,230732.8961,4.77293119
384,2012-03-09 00:00:00,4.9499,0.01764459638554217,819.0,6.344399459709788,1496978.595025569,107066.0,12.352924791691859,42170920.545,9.2,41099.0197,6478.0,4806.0,51.0,605187.45066837,8519550.0,168213.7995,3.56641541
385,2012-03-12 00:00:00,4.95915,0.016077603550295857,826.0,7.3183824982541905,1496978.595025569,108891.0,12.576170420457375,42367506.195,7.883333333333334,41919.69495000001,5728.0,4053.0,43.0,523378.29522193,8543300.0,118507.9923,3.51928212
386,2012-03-15 00:00:00,5.45,0.02594586046511628,836.0,5.348076630682684,1496978.595025569,156955.0,9.599562036917169,46675162.5,10.933333333333335,35174.3,6577.0,5130.0,44.0,624033.81549566,8564250.0,235488.964,4.16277495
387,2012-03-18 00:00:00,5.379980000000001,0.016156294871794874,843.0,7.307220877284594,1498294.3628165068,90067.0,11.61897621458538,46202192.244,8.383333333333333,41979.98394,5745.0,4248.0,48.0,403515.81403704,8587800.0,136370.88179999994,3.01294827
388,2012-03-21 00:00:00,4.87,0.019311944444444444,851.0,5.654223495702007,1498294.3628165068,146266.0,12.065859915146351,41936544.0,8.45,39466.48,6980.0,5376.0,42.0,547823.25787301,8611200.0,232247.4349,4.19889868
389,2012-03-24 00:00:00,4.74896,0.01650963953488372,858.0,6.324106460300263,1498294.3628165068,103797.0,12.810666082747982,41002995.53600001,7.908333333333332,40860.05184,6461.0,4929.0,54.0,893589.03358708,8634100.0,186578.46,4.46816675
390,2012-03-27 00:00:00,4.74,0.01941314189189189,865.0,5.529502048534511,1498294.3628165068,136448.0,11.023131280504076,41036313.0,8.966666666666667,35090.22,6346.0,4990.0,37.0,600916.99528657,8657450.0,361236.6294,3.94960465
391,2012-03-30 00:00:00,4.83,0.02165878666666667,874.0,5.052177306941734,1626553.4813289426,138699.0,12.12846181858117,41923675.5,8.3,36244.32,7174.0,5688.0,53.0,1093096.44219806,8679850.0,213051.5253,4.04466777
392,2012-04-02 00:00:00,5.08,0.022704354330708658,880.0,5.303700295760763,1626553.4813289426,111515.0,10.268764339732062,44205398.0,11.466666666666667,32278.32,6086.0,4676.0,46.0,810177.58860222,8701850.0,429855.972,4.14115894
393,2012-04-05 00:00:00,4.94486,0.029146084033613445,889.0,4.2212392374946255,1626553.4813289426,167750.0,9.621913042741065,43125360.275,10.275,29451.586160000006,6977.0,5552.0,58.0,1026300.84629706,8721250.0,187559.848,6.211666200000001
394,2012-04-08 00:00:00,4.8,0.01819575342465753,896.0,5.78360006599571,1626553.4813289426,85880.0,11.805036170085671,41958240.0,8.708333333333334,35054.4,6061.0,4577.0,59.0,879113.67807743,8741300.0,211631.8866,3.8064745
395,2012-04-11 00:00:00,4.8941,0.0236858951048951,904.0,4.678981910487642,1626553.4813289426,139353.0,11.56246693371405,42887732.415,8.5,35022.1796,7485.0,6055.0,58.0,1113398.83357187,8763150.0,347943.4144,6.53992391
396,2012-04-14 00:00:00,5.03,0.026977045112781955,913.0,4.2186074354127285,1577913.4856767263,187669.0,10.432321141754098,44178490.0,9.633333333333333,33474.65,7935.0,6457.0,51.0,811725.6219151999,8783000.0,340393.9084,5.88161612
397,2012-04-17 00:00:00,5.022069999999999,0.02937719718309859,923.0,4.2724265609288965,1577913.4856767263,218911.0,11.13826768518107,44207273.382,9.216666666666667,35691.85149,8354.0,6827.0,45.0,1161251.57937574,8802600.0,167777.577,7.52707743
398,2012-04-20 00:00:00,5.17,0.024234883870967745,933.0,5.002310379241517,1577913.4856767263,222789.0,12.157968247908912,45621372.5,8.25,40098.52,8016.0,6559.0,56.0,2411391.3634427004,8824250.0,581953.9968,6.07277319
399,2012-04-23 00:00:00,5.21799,0.022038993243243245,943.0,5.6441194974433895,1577913.4856767263,117304.0,11.608898714132385,46160687.63550001,9.216666666666667,38633.99796,6845.0,5268.0,45.0,774046.05983679,8846450.0,279236.45440000005,4.34820541
400,2012-04-26 00:00:00,5.18,0.02740599350649351,953.0,3.9782276212287164,1577913.4856767263,204850.0,12.079529743083697,45932096.0,18.1,39953.34,10043.0,5807.0,56.0,2031001.03527192,8867200.0,328437.135,13.33086106
401,2012-04-29 00:00:00,5.0184,0.020656409638554217,962.0,5.177367950310559,1508589.6720602943,159552.0,12.448738293526235,44611568.64,8.35,41677.812000000005,8050.0,5285.0,92.0,970611.94816262,8889600.0,114752.79140000002,5.79655728
402,2012-05-02 00:00:00,5.1789,0.028834110389610392,973.0,4.257826032220207,1508589.6720602943,154490.0,11.548829501223135,46168339.83,12.15,39908.6034,9373.0,5960.0,95.0,1093624.15178383,8914700.0,531638.8818000001,6.68304753
403,2012-05-05 00:00:00,5.1495,0.038109833333333336,989.0,2.958973178807947,1508589.6720602943,145974.0,11.698814299940318,46029063.225,9.583333333333334,40212.4455,13590.0,5582.0,88.0,1089067.70566358,8938550.0,124846.5456,9.92443083
404,2012-05-08 00:00:00,5.1,0.040691220430107526,1009.0,2.7649743828598043,1508589.6720602943,171910.0,13.948586280698073,45721500.0,7.566666666666666,47491.2,17176.0,6998.0,106.0,4235212.5470504,8965000.0,366358.1944,12.78385726
405,2012-05-11 00:00:00,5.03188,0.05177392682926829,1028.0,2.183458777120316,1733207.513848385,226329.0,10.597460179012902,45219241.213999994,15.183333333333335,30996.3808,14196.0,6418.0,175.0,1126846.06959666,8986550.0,347139.456,10.00517341
406,2012-05-14 00:00:00,5.0360000000000005,0.08516926573426571,1055.0,1.2905536594073543,1733207.513848385,140318.0,12.320624435762966,45360007.4,12.616666666666667,36148.408,28010.0,7296.0,261.0,2062283.7475564,9007150.0,288017.1546,28.27673306
407,2012-05-17 00:00:00,5.1345,0.060371872881355926,1080.0,2.0376641821112007,1733207.513848385,160678.0,10.166669114825382,46339889.4,12.033333333333333,30344.895,14892.0,5647.0,216.0,3303219.43449971,9025200.0,152339.6589,10.10983418
408,2012-05-20 00:00:00,5.15,0.1009942676056338,1119.0,1.1005250840134422,1733207.513848385,148100.0,12.23446622292546,46591020.0,11.816666666666665,36678.3,33328.0,5209.0,250.0,1038377.36598821,9046800.0,112191.33,22.03784271
409,2012-05-23 00:00:00,5.16,0.09783986776859503,1153.0,1.1686290322580646,1733207.513848385,210483.0,10.425143753337895,46776948.0,16.5,31300.56,26784.0,6460.0,235.0,2395544.21703554,9065300.0,301973.9648,16.09408162
410,2012-05-26 00:00:00,5.149,0.07572348148148149,1186.0,1.4526784254857812,1591074.9618473053,143467.0,10.6775233228416,46776605.4,12.966666666666667,34838.134,23982.0,5509.0,143.0,5219577.84161058,9084600.0,118232.6069,16.87447099
411,2012-05-29 00:00:00,5.15889,0.10311786029411764,1224.0,1.1287969197689347,1591074.9618473053,200435.0,10.75661608819598,46979431.785,12.416666666666664,35173.312020000005,31160.0,7487.0,168.0,3153174.67260984,9106500.0,339889.09199999995,18.96538173
412,2012-06-01 00:00:00,5.27,0.07501917218543046,1255.0,1.6132217861044793,1591074.9618473053,620177.0,11.943007568511716,48101134.49999999,9.816666666666666,39867.55,24713.0,6637.0,108.0,3223156.24544836,9127350.0,262718.38080000004,15.68116299
413,2012-06-04 00:00:00,5.2785,0.1288014701986755,1293.0,0.8892155655344122,1591074.9618473053,210401.0,11.943007568511716,48301442.1,14.775,40000.473,44984.0,6048.0,188.0,3521172.50922881,9150600.0,284111.9573,28.12443169
414,2012-06-07 00:00:00,5.529,0.1071082619047619,1334.0,1.1431700853862008,1591074.9618473053,222169.0,9.965688434652158,50712817.35,17.575,34943.28,30567.0,7171.0,148.0,4158245.0143449,9172150.0,299044.0332,20.49586485
415,2012-06-10 00:00:00,5.62,0.0973006823529412,1375.0,1.2180858421480878,1583177.847444009,151322.0,13.379033603576715,51683768.0,10.816666666666665,47904.88,39328.0,6338.0,361.0,1644528.24523867,9196400.0,174749.5932,24.41006786
416,2012-06-13 00:00:00,5.96,0.1376658765432099,1422.0,0.9316794773251345,1583177.847444009,264527.0,12.749432022231927,54946432.0,28.95,48484.6,52040.0,7098.0,248.0,1760143.06730586,9219200.0,377371.33200000005,35.176295200000006
417,2012-06-16 00:00:00,6.599,0.13933396250000002,1494.0,1.0745639080972562,1583177.847444009,269180.0,12.592031626895736,60990927.55,23.78333333333333,52989.97,49313.0,9429.0,217.0,4351600.72402998,9242450.0,581911.3245,30.02680517
418,2012-06-19 00:00:00,6.53294,0.09586523076923076,1545.0,1.5644906696756586,1583177.847444009,216607.0,14.323435975593894,60544348.096999995,12.933333333333335,59619.61044,38108.0,8462.0,156.0,2217216.37034265,9267550.0,311415.3166,26.94018882
419,2012-06-22 00:00:00,6.79962,0.08656390780141844,1585.0,1.8839338544031312,1726566.55919348,246541.0,12.101760575932376,63151470.75,15.366666666666667,48134.50998,25550.0,8403.0,189.0,1584455.89816777,9287500.0,400394.3818,29.83422135
420,2012-06-25 00:00:00,6.449990000000001,0.07638376470588236,1615.0,1.9023561039060997,1726566.55919348,185586.0,13.131697646224493,60051019.39749999,13.883333333333333,49432.72336,25985.0,9685.0,166.0,1843260.41922922,9310250.0,451181.68200000003,14.82897323
421,2012-06-28 00:00:00,6.66897,0.08969632592592593,1654.0,1.651922058209775,1726566.55919348,231983.0,11.586792040786321,62238162.525,14.166666666666664,45122.25102,27315.0,12121.0,158.0,3571435.20577539,9332500.0,322139.8864,16.85485099
422,2012-07-01 00:00:00,6.694,0.05964089855072464,1680.0,2.455959435064245,1726566.55919348,100010.0,11.844276308359351,62612329.0,16.991666666666667,46255.54,18834.0,11476.0,143.0,1287322.11079498,9353500.0,167178.65999999995,10.02531446
423,2012-07-04 00:00:00,6.55,0.061161094339622635,1707.0,2.3713668606766096,1751454.535340679,229940.0,13.84337907413583,61417712.5,13.333333333333336,52151.1,21992.0,11814.0,153.0,2384064.43623092,9376750.0,253308.25,12.04784878
424,2012-07-07 00:00:00,6.75,0.06355707058823529,1735.0,2.2074610585938994,1751454.535340679,161200.0,14.801097123289884,63448312.5,12.2,57678.75,26129.0,14531.0,175.0,4379832.14432172,9399750.0,285617.84160000004,45.39267827
425,2012-07-10 00:00:00,7.239,0.09672554304635762,1769.0,1.6390678787153878,1751454.535340679,242268.0,13.146856856569247,68214906.75,18.166666666666668,54813.708,33442.0,14253.0,173.0,2373200.40293679,9423250.0,551389.2291,22.70876035
426,2012-07-13 00:00:00,7.9,0.06547089440993789,1803.0,2.7170257241585256,1751454.535340679,317339.0,14.017509628527481,74621030.0,12.116666666666667,63689.8,23441.0,12350.0,203.0,2448766.94967048,9445700.0,528896.7978,12.71610684
427,2012-07-16 00:00:00,8.2899,0.0932885472972973,1838.0,2.0130017964071856,1751454.535340679,200425.0,12.885661024981781,78488773.19999999,12.883333333333333,61519.34789999999,30561.0,12849.0,250.0,1695175.10559112,9468000.0,896217.2065000002,21.32899927
428,2012-07-19 00:00:00,9.27491,0.10359011888111888,1881.0,2.139881735688773,1866391.3050032083,184476.0,13.267370545873131,88033272.0105,12.683333333333335,66501.1047,31077.0,11908.0,185.0,1295478.21610527,9491550.0,489641.4516,20.39232492
429,2012-07-22 00:00:00,9.0,0.08763274820143885,1924.0,2.0912427022518765,1866391.3050032083,138685.0,12.896255285848708,85616550.0,11.883333333333333,62685.0,29975.0,14143.0,157.0,2017199.61626351,9512950.0,279652.4556,15.35397674
430,2012-07-25 00:00:00,8.76998,0.07916427272727274,1963.0,2.3229441995399456,1866391.3050032083,194555.0,14.287937510940294,83632283.27600001,11.45,67660.39570000001,29127.0,12535.0,206.0,1181372.18944255,9536200.0,592475.8554,15.29289555
431,2012-07-28 00:00:00,8.93,0.07955060000000001,2000.0,2.292572392804411,1866391.3050032083,137658.0,15.772398551037984,85388660.0,11.6,76083.59999999999,33187.0,13889.0,210.0,1721419.87290965,9562000.0,166246.36500000002,20.70498525
432,2012-07-31 00:00:00,9.44,0.11575942857142857,2045.0,1.7408776926693026,2036671.08869332,303817.0,13.46538137245356,90483816.0,21.79166666666667,62955.35999999999,36163.0,17125.0,220.0,2129740.04036474,9585150.0,668719.128,19.84360187
433,2012-08-03 00:00:00,11.1188,0.07575944508670521,2086.0,3.2826897261207253,2036671.08869332,266317.0,17.515120131086213,106835545.74,10.216666666666667,96366.6396,29356.0,14362.0,228.0,1674221.83345971,9608550.0,733557.4596000002,17.924909500000002
434,2012-08-06 00:00:00,11.29112,0.10374741843971633,2125.0,2.22054506785317,2036671.08869332,178831.0,14.275329124180091,108737437.49200001,19.775,79850.80064,35960.0,16076.0,189.0,1875108.8106422,9630350.0,639398.5096999999,22.199207
435,2012-08-09 00:00:00,12.0,0.08597940251572328,2164.0,2.8872180451127814,2036671.08869332,240172.0,16.097711565564786,115851000.0,11.933333333333335,95616.0,33117.0,17203.0,230.0,1601461.7450621,9654250.0,1245676.3456,18.36985252
436,2012-08-12 00:00:00,11.765,0.07974247337278105,2199.0,2.9514460312287043,2190865.9701028587,96764.0,18.405542938256648,113871082.0,12.466666666666667,99614.255,33751.0,13552.0,285.0,1621721.94407598,9678800.0,386153.0512,17.49173695
437,2012-08-15 00:00:00,12.67,0.12767870175438598,2256.0,2.214861626248217,2190865.9701028587,176895.0,18.623360014449037,122938910.5,16.066666666666666,108683.26,49070.0,14665.0,191.0,1863928.72092585,9703150.0,797355.594,28.12433709
438,2012-08-18 00:00:00,15.26014,0.1117758783783784,2309.0,2.9205632912045383,2190865.9701028587,270117.0,16.118463638236598,148410965.556,15.616666666666667,113230.2388,38770.0,21679.0,192.0,2627510.81954404,9725400.0,1100826.8169999998,20.76717614
439,2012-08-21 00:00:00,10.29999,0.09025030386740332,2358.0,2.3077939761446142,2190865.9701028587,305514.0,19.71244539541097,100443442.48200001,10.183333333333334,93451.80927,40494.0,20195.0,173.0,6768934.30132734,9751800.0,789040.1402999999,23.26574408
440,2012-08-24 00:00:00,10.25,0.07954764102564102,2399.0,2.587571442410152,2190865.9701028587,216717.0,16.98973194300614,100196825.0,11.466666666666667,80134.5,30969.0,16869.0,203.0,7957035.36120534,9775300.0,1015677.0036,18.81258311
441,2012-08-27 00:00:00,12.149989999999999,0.08852046308724833,2438.0,2.9024458671904947,2440642.606915964,276595.0,18.077425306843857,119046817.019,11.183333333333335,90869.77521,31308.0,13916.0,257.0,3271317.78199501,9798100.0,2070915.6728,29.03414368
442,2012-08-30 00:00:00,10.937000000000001,0.08312738607594937,2476.0,2.7645918048469387,2440642.606915964,228492.0,19.16935032537804,107421026.6,11.066666666666665,86697.599,31360.0,11990.0,288.0,13468328.55403094,9821800.0,363762.8,27.34385576
443,2012-09-02 00:00:00,10.18999,0.08512954248366013,2523.0,2.5031761925930662,2440642.606915964,132180.0,18.56272531508127,100317904.0525,8.6,78269.31319,31268.0,12876.0,188.0,6853914.88732418,9844750.0,278454.1792,31.86619313
444,2012-09-05 00:00:00,10.57888,0.09892853888888888,2573.0,2.3053651422224366,2440642.606915964,213133.0,21.838500370683843,104404553.552,10.95,95474.392,41414.0,18105.0,222.0,8813231.51711136,9869150.0,707102.0641999998,25.18379882
445,2012-09-08 00:00:00,11.21,0.10125717857142856,2619.0,2.2913306557233915,2694047.952955013,177497.0,18.74905901911637,110912300.5,13.4,78727.83,34359.0,14589.0,192.0,11470487.22247289,9894050.0,310702.9809,23.92353501
446,2012-09-11 00:00:00,11.19401,0.0998907341772152,2659.0,2.3472695974929256,2694047.952955013,301434.0,21.159652321574182,111008758.36799999,11.133333333333333,88757.30529,37813.0,17028.0,182.0,23357681.84132311,9916800.0,832347.2172,29.23196182
447,2012-09-14 00:00:00,11.75,0.0976287098765432,2699.0,2.7150102429864,2694047.952955013,210766.0,21.695339722120366,116785600.0,10.366666666666667,95421.75,35146.0,13751.0,224.0,18210399.12177609,9939200.0,559070.1532000001,21.40527069
448,2012-09-17 00:00:00,11.9625,0.06487128409090909,2735.0,4.147326240018882,2694047.952955013,225830.0,23.570245624032005,119178200.625,10.783333333333333,105437.475,25423.0,10967.0,138.0,13502363.62272456,9962650.0,384798.1744,14.49014511
449,2012-09-20 00:00:00,12.68666,0.09541721768707484,2776.0,2.7642478699186994,2864140.5078109736,254127.0,20.92944794436289,126682643.43,14.7,93500.6842,33825.0,19585.0,159.0,19151623.13397784,9985500.0,455783.7374,20.690511100000002
450,2012-09-23 00:00:00,12.2749,0.07404586577181209,2812.0,3.787234077288696,2864140.5078109736,126180.0,21.214202338163744,122868066.53,13.816666666666665,91632.1285,24195.0,9671.0,182.0,10006137.69703485,10009700.0,516613.24990000005,15.21996842
451,2012-09-26 00:00:00,12.28,0.09543202097902098,2849.0,2.760554475318321,2864140.5078109736,226978.0,20.359939156761182,123194188.0,12.933333333333335,88023.04,31886.0,17172.0,160.0,1747872.32709931,10032100.0,344213.7841,18.39848429
452,2012-09-29 00:00:00,12.49,0.0726343630952381,2887.0,3.979357794691204,2864140.5078109736,222573.0,23.919369079271878,125597566.5,12.966666666666667,105090.86,26409.0,15930.0,220.0,1426952.87888843,10055850.0,251729.4456,14.87112626
453,2012-10-02 00:00:00,12.88,0.09784568382352944,2922.0,3.0797743755036264,2864140.5078109736,272016.0,19.363298778458184,129800132.0,12.316666666666665,87906.0,28543.0,16185.0,231.0,2197482.52558952,10077650.0,813596.8592000002,25.53766212
454,2012-10-05 00:00:00,12.99,0.11142000735294116,2966.0,2.5773120404545318,3054627.5269486364,246700.0,20.65110468564794,131173669.5,12.883333333333333,88682.73,34409.0,13434.0,216.0,2283634.90539106,10098050.0,489455.8616,27.33750416
455,2012-10-08 00:00:00,12.08,0.10643061445783132,3013.0,2.6224865766564154,3054627.5269486364,220547.0,25.20649542512911,122253224.0,11.616666666666667,100614.32,38366.0,12409.0,255.0,1904907.84008699,10120300.0,1180176.075,29.1855467
456,2012-10-11 00:00:00,12.19,0.09895771014492752,3056.0,2.806281373624547,3054627.5269486364,211861.0,20.954797401613355,123629761.0,13.65,84415.75,30081.0,13414.0,220.0,1036064.96543788,10141900.0,297575.04,25.1547753
457,2012-10-14 00:00:00,12.0,0.09003223188405797,3096.0,3.0759423297876283,3054627.5269486364,135676.0,20.954797401613355,121963800.0,13.183333333333335,82992.0,26981.0,11302.0,179.0,2175251.88672948,10163650.0,300201.2868,16.36760937
458,2012-10-17 00:00:00,11.99,0.11567327659574468,3142.0,2.6033087203270884,3072321.732020756,221982.0,21.534357777968868,122131938.5,16.066666666666666,85320.84,32774.0,14024.0,214.0,3128474.95149241,10186150.0,342096.8642,66.89339529
459,2012-10-20 00:00:00,11.85,0.09831283333333334,3183.0,2.9615365157373614,3072321.732020756,277982.0,21.076179952905708,120973687.5,11.383333333333333,81954.59999999999,27673.0,13230.0,203.0,2628427.09981748,10208750.0,297110.702,16.59501444
460,2012-10-23 00:00:00,12.0,0.1371386058394161,3233.0,2.056288171506917,3072321.732020756,273353.0,20.92345401121798,122781600.0,15.716666666666667,82488.0,40115.0,11068.0,102.0,2554099.32130585,10231800.0,724016.0585,24.37162899
461,2012-10-26 00:00:00,11.09988,0.06815237267080745,3272.0,3.97212209760426,3072321.732020756,237576.0,24.588876611723318,113824274.454,9.508333333333333,89531.63208000002,22540.0,14132.0,205.0,929136.85059762,10254550.0,1096284.386,16.80943206
462,2012-10-29 00:00:00,10.95,0.06484013924050633,3298.0,4.527227852068533,3072321.732020756,155312.0,24.130698786660147,112563810.0,9.75,86669.25,19144.0,9161.0,176.0,1050571.59171085,10279800.0,474799.9403,15.0975509
463,2012-11-01 00:00:00,11.279000000000002,0.0901593777777778,3336.0,3.000290203472386,3304356.3929903437,274305.0,22.17516037847195,116184415.05,13.883333333333333,76381.38799999999,25458.0,10842.0,206.0,2890562.39345366,10300950.0,603491.07,22.03532797
464,2012-11-04 00:00:00,10.68,0.066290975,3369.0,3.7736753040719186,3304356.3929903437,102985.0,26.281671559670464,110253378.0,10.75,85632.23999999999,22692.0,9755.0,185.0,1878369.61317931,10323350.0,263578.87899999996,18.07275203
465,2012-11-07 00:00:00,11.21603,0.10958393630573247,3414.0,2.360213139522461,3304356.3929903437,209076.0,25.78889021792665,116037120.7695,11.05,88371.10037,37442.0,12076.0,174.0,2038626.8661155,10345650.0,428263.836,29.35341825
466,2012-11-10 00:00:00,10.95899,0.0806643875,3453.0,3.3052099563827784,3304356.3929903437,116385.0,26.281671559670464,113633767.31,9.883333333333333,87902.05879,26595.0,9649.0,277.0,481900.27843029995,10369000.0,168005.5734,21.42115168
467,2012-11-13 00:00:00,11.129000000000001,0.08377240441176471,3485.0,3.054527676019484,3368767.1405329388,129324.0,22.774875911044717,115624189.05,11.716666666666667,75877.522,24841.0,8793.0,208.0,496141.0680417,10389450.0,243957.678,18.42871936
468,2012-11-16 00:00:00,11.8,0.12188856028368796,3531.0,2.2412594539505446,3368767.1405329388,352938.0,23.61218752542136,122843900.0,12.983333333333333,83567.6,37286.0,14493.0,267.0,3104026.86935562,10410500.0,813495.1968,32.35921036
469,2012-11-19 00:00:00,11.79998,0.12583005691056912,3578.0,2.0730510938566558,3368767.1405329388,261421.0,20.597865713665442,123093261.36700001,14.566666666666665,72888.47646,35160.0,13291.0,180.0,1448137.12830871,10431650.0,401011.1919,27.02349917
470,2012-11-22 00:00:00,12.28,0.10520415646258503,3629.0,2.7493984391606694,3368767.1405329388,190136.0,24.61696146267333,128383102.0,11.683333333333335,90540.44,32931.0,16262.0,194.0,1217516.93652759,10454650.0,876109.5317999999,23.86825165
471,2012-11-25 00:00:00,12.6,0.11214995035460996,3672.0,2.5608167485138282,3368767.1405329388,110521.0,23.61218752542136,132010830.0,13.216666666666667,89170.2,34821.0,11687.0,219.0,895674.01106801,10477050.0,338694.44840000005,27.71888794
472,2012-11-28 00:00:00,12.407119999999999,0.09880558579881656,3718.0,2.707273603680074,3438908.9601591383,224703.0,28.890396487372943,130281273.73799999,11.35,98872.33928,36521.0,13339.0,149.0,1892894.25749381,10500525.0,457957.0625,44.72614721
473,2012-12-01 00:00:00,12.68778,0.104615325,3764.0,1.3551525799268331,3438908.9601591383,132459.0,27.35185466260161,133372357.3875,11.583333333333336,51119.06562,37722.0,11156.0,260.0,606808.39052384,10511875.0,236366.6718,29.99228087
474,2012-12-04 00:00:00,12.96675,0.11666576576576575,3795.0,1.2939013636363634,3438908.9601591383,218093.0,18.975349172179858,136438412.68125,17.1,36293.93325,28050.0,12593.0,252.0,2186081.69751173,10522175.0,937013.7392,24.16998401
475,2012-12-07 00:00:00,13.68,0.11974195161290326,3843.0,1.2999057378295376,3438908.9601591383,215837.0,21.197687363516238,144075708.0,12.6,42750.0,32887.0,13173.0,273.0,2560250.2103818,10531850.0,561787.1172,25.9703386
476,2012-12-10 00:00:00,13.55,0.1287285281690141,3889.0,1.2615298643239592,3438908.9601591383,205376.0,24.27477101305892,142844438.75,12.85,48536.10000000001,38474.0,11427.0,284.0,1504578.16105764,10542025.0,462739.3648,32.60099193
477,2012-12-13 00:00:00,13.79989,0.13806563970588234,3939.0,1.1798117580725285,3370181.799277837,314720.0,22.784439848244144,145620234.24975,11.416666666666664,47499.22138,40260.0,16338.0,369.0,3435404.33608101,10552275.0,423277.0482,42.77546793
478,2012-12-16 00:00:00,13.665479999999999,0.13422328695652172,3987.0,1.166766393833299,3370181.799277837,105974.0,19.26625428344173,144317034.636,12.3,39657.22296,33989.0,12799.0,336.0,1672238.06766037,10560700.0,617988.9885,27.40011287
479,2012-12-19 00:00:00,13.399000000000001,0.15077155244755244,4046.0,0.987922025461074,3370181.799277837,236506.0,23.957168369844933,141635134.42499998,9.983333333333333,48423.986,49016.0,15423.0,292.0,1257458.53115419,10570575.0,640211.1455999999,39.25169662
480,2012-12-22 00:00:00,13.589979999999999,0.15034906944444446,4100.0,0.9508178347304468,3370181.799277837,154215.0,24.124701015787917,143780629.402,11.5,49453.93722,52012.0,17745.0,267.0,1513456.93751563,10579900.0,248140.62399999998,39.98089285
481,2012-12-25 00:00:00,13.45,0.10387349593495936,4146.0,1.5109288824383162,3370181.799277837,111224.0,20.606515450985505,142430120.0,10.716666666666667,41641.2,27560.0,10601.0,273.0,719758.57568997,10589600.0,207882.7116,21.56338759
482,2012-12-28 00:00:00,13.6499,0.124636875,4203.0,1.2749559329881721,2979636.6169380737,174286.0,26.06886297423041,144711121.0875,9.5,60578.2562,47514.0,13908.0,249.0,1042278.61438181,10601625.0,414037.2762,38.51894572
483,2012-12-31 00:00:00,13.59,0.09385293452380952,4255.0,1.6779052237933854,2979636.6169380737,182154.0,24.88391465721993,144233048.25,8.283333333333333,57431.34,34228.0,12793.0,261.0,1167821.54935227,10613175.0,240534.2016,26.99566664
